Country,Country Code,Year,Male-Female ratio,Total suicide rate
Cuba,CUB,2002,2.550621793,12.368160000000001
Cuba,CUB,1998,2.123519936,16.73562
Cuba,CUB,1997,2.215708641,16.79339
Cuba,CUB,1996,2.028845034,17.16899
Cuba,CUB,1995,1.7352898819999998,19.15213
Cuba,CUB,1999,2.50130413,16.43439
Cyprus,CYP,2004,3.5576149580000003,0.6143094
Czech Republic,CZE,1994,3.192777023,15.429720000000001
Czech Republic,CZE,1986,3.036187491,18.34381
Czech Republic,CZE,1987,3.1921083489999997,16.36347
Czech Republic,CZE,1988,2.826644429,16.59023
Czech Republic,CZE,1989,3.0824884569999997,16.07412
Czech Republic,CZE,1990,3.2107764110000003,16.6598
Czech Republic,CZE,1991,3.3263166760000002,16.09865
Czech Republic,CZE,1992,3.61534903,16.63402
Czech Republic,CZE,1993,3.4547148130000003,16.05735
Czech Republic,CZE,1995,3.610866915,14.457920000000001
Czech Republic,CZE,1997,4.365695423,13.6167
Czech Republic,CZE,1998,4.4639198030000005,13.163210000000001
Czech Republic,CZE,1999,4.783727715,12.95432
Czech Republic,CZE,2000,4.44039901,13.303529999999999
Czech Republic,CZE,2001,4.719841689,12.96745
Czech Republic,CZE,2002,4.414941726,12.25913
Czech Republic,CZE,2003,4.62659333,13.730229999999999
Czech Republic,CZE,2004,5.327087639,12.57968
Czech Republic,CZE,1996,4.252806884,12.871889999999999
Czechoslovakia,OWID_CZS,1959,2.730834265,20.90478
Czechoslovakia,OWID_CZS,1958,2.68286741,19.55592
Czechoslovakia,OWID_CZS,1957,2.7688006080000003,19.76243
Czechoslovakia,OWID_CZS,1971,3.31200443,22.63649
Czechoslovakia,OWID_CZS,1954,2.913708155,19.44373
Czechoslovakia,OWID_CZS,1953,2.617768149,18.96523
Czechoslovakia,OWID_CZS,1956,2.678242075,19.39845
Czechoslovakia,OWID_CZS,1955,2.7673135980000003,18.7464
Czechoslovakia,OWID_CZS,1965,2.845559007,20.48941
Czechoslovakia,OWID_CZS,1963,2.7494264210000003,20.5491
Czechoslovakia,OWID_CZS,1964,2.7225662,19.778589999999998
Czechoslovakia,OWID_CZS,1970,3.059571521,23.75488
Czechoslovakia,OWID_CZS,1966,2.87866216,22.1313
Czechoslovakia,OWID_CZS,1967,2.942710066,22.7391
Czechoslovakia,OWID_CZS,1968,2.805292187,23.26697
Czechoslovakia,OWID_CZS,1961,2.7096677060000003,19.954060000000002
Czechoslovakia,OWID_CZS,1969,3.0510377760000003,21.774639999999998
Czechoslovakia,OWID_CZS,1962,2.669812909,19.93304
Czechoslovakia,OWID_CZS,1981,3.561028903,18.38247
Czechoslovakia,OWID_CZS,1960,2.479830205,21.57999
Czechoslovakia,OWID_CZS,1983,3.737954973,17.59199
Czechoslovakia,OWID_CZS,1972,3.107759826,22.7179
Czechoslovakia,OWID_CZS,1980,3.2548024410000003,18.44104
Czechoslovakia,OWID_CZS,1979,3.508815587,18.36911
Czechoslovakia,OWID_CZS,1974,3.334921903,21.04074
Czechoslovakia,OWID_CZS,1976,3.197883796,19.20295
Czechoslovakia,OWID_CZS,1975,3.213970235,20.32091
Czechoslovakia,OWID_CZS,1977,3.605591412,19.6305
Czechoslovakia,OWID_CZS,1982,3.4996394680000003,18.18637
Czechoslovakia,OWID_CZS,1978,3.230966202,19.72062
Czechoslovakia,OWID_CZS,1984,3.49571562,16.84411
Czechoslovakia,OWID_CZS,1985,3.7101722169999998,17.28135
Czechoslovakia,OWID_CZS,1973,3.3141039360000004,20.75337
Czechoslovakia,OWID_CZS,1987,3.716331058,16.19857
Czechoslovakia,OWID_CZS,1988,3.247132993,16.12425
Czechoslovakia,OWID_CZS,1989,3.4782817639999997,16.080070000000003
Czechoslovakia,OWID_CZS,1990,3.568840567,16.05837
Czechoslovakia,OWID_CZS,1986,3.368168833,17.46858
Czechoslovakia,OWID_CZS,1991,3.922471103,15.4163
Democratic Republic of Congo,COD,2004,3.13927733,14.71302032
Denmark,DNK,1960,2.103357557,18.923270000000002
Denmark,DNK,1959,2.274340633,19.808
Denmark,DNK,1958,2.246194122,19.636020000000002
Denmark,DNK,1957,2.116092669,20.65602
Denmark,DNK,1977,1.8639370530000001,21.754479999999997
Denmark,DNK,1952,2.237533763,21.804170000000003
Denmark,DNK,1954,2.14516624,22.0815
Denmark,DNK,1953,2.092182001,22.97208
Denmark,DNK,1951,2.1939395719999997,22.57001
Denmark,DNK,1962,1.96198468,17.733539999999998
Denmark,DNK,1955,2.264345647,22.07839
Denmark,DNK,1963,2.074774948,17.73943
Denmark,DNK,1968,1.908497558,18.82345
Denmark,DNK,1965,1.7253031019999998,17.74087
Denmark,DNK,1975,1.6960188719999998,21.77992
Denmark,DNK,1974,1.9811211069999999,23.28661
Denmark,DNK,1973,1.6862542130000002,21.587410000000002
Denmark,DNK,1964,1.83574644,19.299210000000002
Denmark,DNK,1971,1.8059561000000002,22.50454
Denmark,DNK,1972,1.798363767,21.70824
Denmark,DNK,1969,1.789723524,19.19158
Denmark,DNK,1967,2.150575646,16.132839999999998
Denmark,DNK,1966,2.0079470440000002,16.25596
Denmark,DNK,1970,1.848409875,19.6677
Denmark,DNK,1976,1.860040685,21.44132
Denmark,DNK,1961,2.069782446,15.55525
Denmark,DNK,1956,2.1241338080000003,21.210379999999997
Denmark,DNK,1981,1.919122872,26.380229999999997
Denmark,DNK,1992,2.095664801,17.71487
Denmark,DNK,1989,1.817539156,22.05911
Denmark,DNK,1988,1.91753444,21.78305
Denmark,DNK,1987,1.912903232,23.63203
Denmark,DNK,1986,1.872565245,23.63775
Denmark,DNK,1985,1.7739938709999998,23.789379999999998
Denmark,DNK,1978,1.565936543,20.7717
Denmark,DNK,1983,1.9381374580000001,24.59875
Denmark,DNK,1982,1.864884785,25.89203
Denmark,DNK,1980,1.908481169,28.32473
Denmark,DNK,1990,2.172197293,19.63705
Denmark,DNK,1991,2.216575901,18.29291
Denmark,DNK,2001,2.753748546,10.74545
Denmark,DNK,1984,1.8704929769999998,24.79798
Denmark,DNK,1994,2.469241066,15.14995
Denmark,DNK,1979,1.711374925,23.39481
Denmark,DNK,2004,2.5844493440000003,10.06166
Denmark,DNK,2003,3.410896413,9.329547
Denmark,DNK,1993,2.103113105,17.76922
Denmark,DNK,2000,3.1303952269999997,10.9605
Denmark,DNK,2002,3.237481952,10.184289999999999
Denmark,DNK,1998,2.8648758360000004,11.69358
Denmark,DNK,1997,2.405481154,12.45314
Denmark,DNK,1996,2.705085622,13.63372
Denmark,DNK,1995,2.469259247,14.16143
Denmark,DNK,1999,3.140802935,11.88227
Djibouti,DJI,2004,1.37872363,4.993475913999999
Dominica,DMA,2004,5.6765147979999995,5.835250854
Dominican Republic,DOM,2004,4.3031513189999995,6.519536972
East Germany,OWID_GDR,1974,2.108614748,29.79765
East Germany,OWID_GDR,1973,2.0881398140000003,28.4586
East Germany,OWID_GDR,1990,3.0411641210000004,19.00906
East Germany,OWID_GDR,1989,2.9068311239999995,20.54407
Ecuador,ECU,2004,2.643761066,8.504684447999999
Egypt,EGY,1979,1.9915405019999999,0.2004124
Egypt,EGY,1980,2.480530298,0.042237000000000004
Egypt,EGY,1973,1.124020595,0.108874
Egypt,EGY,1974,2.9732365830000003,0.0632462
Egypt,EGY,1975,2.377807076,0.1390825
Egypt,EGY,1976,1.562844271,0.11973219999999998
Egypt,EGY,1977,1.8660630040000001,0.38553899999999997
Egypt,EGY,1978,2.7812329019999997,0.2234905
Egypt,EGY,1987,1.6632421999999998,0.0674664
Egypt,EGY,2000,2.959798365,0.0779294
Egypt,EGY,2004,1.256994462,1.7999036309999998
El Salvador,SLV,2004,3.18823108,8.42265892
Equatorial Guinea,GNQ,2004,1.887995474,10.12934971
Eritrea,ERI,2004,1.84275296,8.913362503
Estonia,EST,1991,4.208823368,24.70376
Estonia,EST,1990,3.64464914,25.01882
Estonia,EST,1989,3.118256643,24.16904
Estonia,EST,1988,3.4439781939999996,22.57013
Estonia,EST,1992,4.13370457,29.52575
Estonia,EST,1986,3.86840595,25.37659
Estonia,EST,1985,5.0875910630000005,28.57263
Estonia,EST,1982,4.289659343,29.506240000000002
Estonia,EST,1993,4.94926664,35.222970000000004
Estonia,EST,1987,4.726913767,23.23424
Estonia,EST,1981,3.883253481,33.84017
Estonia,EST,1996,5.628900636,34.654990000000005
Estonia,EST,2000,4.542703151,23.79946
Estonia,EST,2004,5.965503758,20.65888
Estonia,EST,2003,5.800660411,21.5513
Estonia,EST,2002,5.829289222000001,23.85851
Estonia,EST,2001,5.433802767,25.6385
Estonia,EST,1995,5.04218663,36.72067
Estonia,EST,1999,5.881282076000001,29.569779999999998
Estonia,EST,1998,6.612321467999999,30.47727
Estonia,EST,1997,6.603741922,33.128240000000005
Estonia,EST,1994,5.5043579220000005,37.740109999999994
Ethiopia,ETH,2004,2.341155206,10.07194233
Fiji,FJI,2004,1.378319052,3.94025898
Finland,FIN,1954,4.451868064,19.808139999999998
Finland,FIN,1956,4.447240686000001,23.298779999999997
Finland,FIN,1957,3.863287443,22.88635
Finland,FIN,1958,3.77422257,22.13796
Finland,FIN,1959,3.901616823,20.87642
Finland,FIN,1960,3.9918720010000004,21.18496
Finland,FIN,1953,4.28264409,18.1846
Finland,FIN,1961,4.10978145,21.32791
Finland,FIN,1962,3.8279979139999996,22.7411
Finland,FIN,1963,4.3387008410000005,19.644029999999997
Finland,FIN,1964,3.566778546,20.31372
Finland,FIN,1952,5.1942909639999995,18.39353
Finland,FIN,1972,4.192136341,22.989279999999997
Finland,FIN,1965,4.31615164,20.221339999999998
Finland,FIN,1975,4.168701438,23.645770000000002
Finland,FIN,1974,4.030468859,23.92126
Finland,FIN,1973,3.8897182810000004,22.402839999999998
Finland,FIN,1976,4.2781879510000005,24.25636
Finland,FIN,1970,3.9787211460000003,20.95512
Finland,FIN,1969,3.984199818,23.43647
Finland,FIN,1968,3.885617774,22.06191
Finland,FIN,1967,4.201124158,20.14198
Finland,FIN,1971,3.9889474810000003,21.10748
Finland,FIN,1978,4.5553034089999995,23.771910000000002
Finland,FIN,1966,3.5909855810000004,19.54756
Finland,FIN,1977,4.117938312,24.15192
Finland,FIN,1985,4.238676372,22.46862
Finland,FIN,1979,4.239710072,23.013920000000002
Finland,FIN,1955,4.227684242,20.871170000000003
Finland,FIN,1983,4.132869375,22.45375
Finland,FIN,1984,4.431201992,23.01888
Finland,FIN,1986,3.9078192310000004,24.28866
Finland,FIN,1987,3.907458413,24.81553
Finland,FIN,1981,4.236166873,21.88365
Finland,FIN,1988,4.186870272,25.54692
Finland,FIN,1989,4.279944552,25.66706
Finland,FIN,1990,4.146107688,27.48005
Finland,FIN,1991,4.366723235,26.764809999999997
Finland,FIN,1992,4.2042995130000005,26.03521
Finland,FIN,1998,3.8741191639999997,21.08205
Finland,FIN,1982,3.824132187,22.044079999999997
Finland,FIN,1995,3.715897294,24.45861
Finland,FIN,1994,3.840046867,24.85681
Finland,FIN,1980,4.155939036,23.5005
Finland,FIN,2004,3.3263244710000004,18.125999999999998
Finland,FIN,2003,3.373132233,18.17117
Finland,FIN,2002,3.3196575569999998,18.5012
Finland,FIN,1993,4.09480587,24.6614
Finland,FIN,2000,3.1875095439999996,20.230220000000003
Finland,FIN,1999,4.051532933,21.039479999999998
Finland,FIN,1997,3.953356022,23.203870000000002
Finland,FIN,1996,3.67799417,21.88372
Finland,FIN,2001,3.767049917,20.55945
France,FRA,1962,3.5014052710000003,13.27934
France,FRA,1961,3.5442343710000004,13.910070000000001
France,FRA,1960,3.3280753919999997,13.82906
France,FRA,1958,3.2467699210000003,14.285470000000002
France,FRA,1956,3.376337416,14.989170000000001
France,FRA,1955,3.62577686,13.754610000000001
France,FRA,1954,3.821174502,13.92929
France,FRA,1953,3.7753781139999996,13.181410000000001
France,FRA,1963,3.472698039,13.758920000000002
France,FRA,1952,3.7968275989999998,13.29235
France,FRA,1957,3.243691379,14.17177
France,FRA,1977,2.568771951,14.55289
France,FRA,1970,3.0011989430000003,13.73334
France,FRA,1974,2.854454023,13.843739999999999
France,FRA,1973,2.8979877010000004,13.699029999999999
France,FRA,1972,2.819305628,14.3131
France,FRA,1971,2.869899052,13.659239999999999
France,FRA,1975,2.808969495,13.911320000000002
France,FRA,1968,2.9650822519999998,13.76804
France,FRA,1964,3.260170015,13.307929999999999
France,FRA,1967,3.285635988,14.02401
France,FRA,1966,3.244565112,14.06569
France,FRA,1969,3.041928132,13.918170000000002
France,FRA,1950,3.7675493689999997,13.159920000000001
France,FRA,1965,3.46448793,13.53311
France,FRA,1976,2.7958236660000004,13.945070000000001
France,FRA,1959,3.1744380160000003,14.609729999999999
France,FRA,1978,2.752463234,15.102529999999998
France,FRA,1990,2.899732231,16.83448
France,FRA,1989,2.82092277,17.50628
France,FRA,1988,2.78089389,17.51214
France,FRA,1986,2.798894021,19.4723
France,FRA,1984,2.8253743989999998,18.867520000000003
France,FRA,1983,2.847698138,18.64797
France,FRA,1982,2.8570699260000003,17.992
France,FRA,1981,2.8101406489999996,16.981939999999998
France,FRA,1991,2.880641631,16.87893
France,FRA,1980,2.7436595360000005,16.85985
France,FRA,1985,2.823961914,19.29249
France,FRA,1992,2.984537529,16.98829
France,FRA,1998,3.14510387,14.81209
France,FRA,1987,2.769527203,18.484479999999998
France,FRA,1995,3.0112951110000004,16.79073
France,FRA,1979,2.813510835,16.34446
France,FRA,2004,2.95055932,14.49824
France,FRA,2003,3.173822537,14.75186
France,FRA,2002,2.9939066710000004,14.59405
France,FRA,2001,3.0844217360000004,14.450220000000002
France,FRA,1993,2.9486869760000003,17.852120000000003
France,FRA,1999,2.9567136689999995,14.382179999999998
France,FRA,1994,3.145378208,17.36844
France,FRA,1997,2.93738348,15.63212
France,FRA,1996,2.9397941210000003,15.99484
France,FRA,2000,3.129404065,14.99261
Gabon,GAB,2004,1.524788381,7.745064735
Gambia,GMB,2004,1.796989903,6.449156761
Georgia,GEO,1990,3.186460276,3.407541
Georgia,GEO,1981,3.9450908210000004,6.076667
Georgia,GEO,1982,3.484801669,4.933132
Georgia,GEO,1985,3.047575195,4.419733
Georgia,GEO,1986,2.732276171,4.354987
Georgia,GEO,1987,2.882226593,4.046421
Georgia,GEO,1988,3.517332213,4.041069
Georgia,GEO,1989,2.926533968,4.360628
Georgia,GEO,1997,4.782753282,4.23626
Georgia,GEO,1991,2.986248915,3.3985559999999997
Georgia,GEO,1995,4.098114475,3.767147
Georgia,GEO,1996,4.29786186,4.243863
Georgia,GEO,1998,4.63645879,3.172312
Georgia,GEO,1992,3.484791416,4.035575
Georgia,GEO,1999,4.290267692,4.040097
Georgia,GEO,2000,5.0075776219999995,2.4388669999999997
Georgia,GEO,2001,3.7866983189999996,1.8121080000000003
Georgia,GEO,2004,3.788445906,1.574350119
Georgia,GEO,1994,3.4912961069999997,3.029489
Germany,DEU,1993,3.039066553,12.244760000000001
Germany,DEU,1992,2.9219790889999997,13.01187
Germany,DEU,1991,2.849632611,13.68715
Germany,DEU,1990,2.810451965,13.66385
Germany,DEU,1996,3.0892831530000002,11.75019
Germany,DEU,1995,3.138294665,12.396230000000001
Germany,DEU,2004,3.467389701,9.719625
Germany,DEU,1994,3.1785080480000003,12.34759
Germany,DEU,1998,3.3799361969999997,11.17164
Germany,DEU,1997,3.1838807339999997,11.73983
Germany,DEU,2003,3.3031435389999997,10.22221
Germany,DEU,2002,3.257324594,10.304269999999999
Germany,DEU,2001,3.4205211789999996,10.44023
Germany,DEU,2000,3.37549248,10.416160000000001
Germany,DEU,1999,3.246175282,10.62603
Ghana,GHA,2004,1.265766905,6.288554668
Greece,GRC,1980,2.8353971039999997,2.851855
Greece,GRC,1981,2.375527317,2.959483
Greece,GRC,1961,2.054196324,4.290765
Greece,GRC,1963,1.941516726,3.7192730000000003
Greece,GRC,1964,2.745839723,3.110028
Greece,GRC,1965,2.182933659,3.1910369999999997
Greece,GRC,1966,1.826331916,3.089904
Greece,GRC,1967,2.268728147,3.2863230000000003
Greece,GRC,1968,2.9122844519999997,3.4244269999999997
Greece,GRC,1969,2.462848562,3.297191
Greece,GRC,1962,1.8255821859999999,3.351786
Greece,GRC,1971,2.547226292,3.066059
Greece,GRC,1970,2.575702428,2.90197
Greece,GRC,1977,2.540400411,2.9426509999999997
Greece,GRC,1976,2.106513654,2.509134
Greece,GRC,1978,2.747399518,2.634506
Greece,GRC,1974,2.0602638030000002,3.139178
Greece,GRC,1973,2.193235144,2.671934
Greece,GRC,1972,2.78014725,2.421791
Greece,GRC,1982,2.439352588,3.1375889999999997
Greece,GRC,1975,1.7915856490000002,2.53475
Greece,GRC,1979,2.216624073,2.558398
Greece,GRC,1997,6.571657279,2.973723
Greece,GRC,1983,3.0086642439999998,3.3332699999999997
Greece,GRC,2004,4.436214924,2.52179
Greece,GRC,1984,2.671753784,3.507659
Greece,GRC,1986,3.190459505,3.379197
Greece,GRC,1987,2.859074984,3.50369
Greece,GRC,1988,3.008718053,3.3924760000000003
Greece,GRC,1989,3.0180993380000003,3.300551
Greece,GRC,1990,3.749837046,2.9454860000000003
Greece,GRC,1991,3.867719164,3.068598
Greece,GRC,1992,4.205475428,2.76838
Greece,GRC,1985,2.418317635,3.529792
Greece,GRC,1994,4.48221798,2.779026
Greece,GRC,1993,3.3293469589999996,3.293962
Greece,GRC,2003,4.35647393,2.775587
Greece,GRC,2001,6.363147006,2.503332
Greece,GRC,2000,3.7785542889999997,2.911162
Greece,GRC,2002,4.219461083000001,2.2929470000000003
Greece,GRC,1998,3.6682693769999997,3.03325
Greece,GRC,1996,5.463403119,2.7512790000000003
Greece,GRC,1995,5.160333134,2.9220639999999998
Greece,GRC,1999,3.7894756660000004,2.892445
Grenada,GRD,2004,21.40290984,3.576478243
Guatemala,GTM,1987,3.4722123239999996,3.8039870000000002
Guatemala,GTM,1968,2.697374934,5.019979
Guatemala,GTM,1963,20.35786837,3.766605
Guatemala,GTM,1966,14.76510073,2.772673
Guatemala,GTM,1967,8.081959951,4.762258999999999
Guatemala,GTM,1969,4.257946973999999,3.423468
Guatemala,GTM,1980,5.022063315,1.591387
Guatemala,GTM,1971,3.86882273,4.443132
Guatemala,GTM,1977,0.0,0.0383766
Guatemala,GTM,1979,8.911141722,1.7021279999999999
Guatemala,GTM,1981,16.42085098,0.7140864
Guatemala,GTM,1984,5.739506075,0.9041515999999999
Guatemala,GTM,1970,7.653166924,3.976593
Guatemala,GTM,1986,5.228763916,3.186091
Guatemala,GTM,1965,12.94211941,3.4626870000000003
Guatemala,GTM,1992,3.7589226460000003,2.585601
Guatemala,GTM,1964,6.735159179,3.561324
Guatemala,GTM,1997,3.81306972,2.18534
Guatemala,GTM,1988,5.586913136000001,2.7040490000000004
Guatemala,GTM,1990,5.529041155,2.316778
Guatemala,GTM,1995,3.8222444589999998,2.733798
Guatemala,GTM,1993,5.347233723,2.3762209999999997
Guatemala,GTM,1994,6.943899868,1.8279439999999998
Guatemala,GTM,1996,5.104404103,2.135659
Guatemala,GTM,2001,4.023711066000001,2.232231
Guatemala,GTM,1991,4.416151096,2.309885
Guatemala,GTM,1999,5.8496758060000005,2.756548
Guatemala,GTM,2000,4.446214107,1.9752330000000002
Guatemala,GTM,2002,3.586991512,2.875398
Guatemala,GTM,2003,4.778013168,2.637938
Guatemala,GTM,2004,3.3185774830000003,2.441434
Guatemala,GTM,1989,4.7829061180000005,2.403
Guatemala,GTM,1998,4.194293578,2.405913
Guinea,GIN,2004,1.772854089,7.443826199
Guinea-Bissau,GNB,2004,2.221801504,7.563692092999999
Guyana,GUY,2004,2.356663202,35.75287247
Haiti,HTI,2004,2.0743062290000003,1.519248009
Honduras,HND,2004,1.982384683,7.060184479
Hungary,HUN,1962,2.604054485,23.808120000000002
Hungary,HUN,1964,2.655109903,26.82395
Hungary,HUN,1963,2.455616011,25.57378
Hungary,HUN,1961,2.602079357,24.43875
Hungary,HUN,1955,2.347915774,20.56651
Hungary,HUN,1959,2.7378082139999997,25.01546
Hungary,HUN,1957,2.611648035,21.22462
Hungary,HUN,1956,2.581004746,19.2651
Hungary,HUN,1965,2.615843911,27.768440000000002
Hungary,HUN,1960,2.548225626,24.0992
Hungary,HUN,1966,2.581961815,27.2135
Hungary,HUN,1976,2.7962321039999996,34.7974
Hungary,HUN,1968,2.922605682,30.45475
Hungary,HUN,1969,2.881080334,29.736490000000003
Hungary,HUN,1970,2.963492627,30.752470000000002
Hungary,HUN,1971,2.830170583,31.83216
Hungary,HUN,1972,2.842667497,32.43127
Hungary,HUN,1973,2.906343472,32.052929999999996
Hungary,HUN,1974,2.900106376,35.13136
Hungary,HUN,1967,2.7606748160000003,28.619940000000003
Hungary,HUN,1975,2.936394677,33.18042
Hungary,HUN,1977,2.540973382,34.410540000000005
Hungary,HUN,1978,2.644686497,37.23392
Hungary,HUN,1979,2.796503108,38.48032
Hungary,HUN,1958,2.454242484,23.01719
Hungary,HUN,1987,2.985899706,38.581140000000005
Hungary,HUN,1993,3.6108760510000004,29.845709999999997
Hungary,HUN,1988,2.609723415,35.17373
Hungary,HUN,1990,3.314543625,33.45535
Hungary,HUN,1989,3.133755315,35.27217
Hungary,HUN,1982,2.7966525069999997,37.30019
Hungary,HUN,1985,3.404036923,38.0765
Hungary,HUN,1984,3.100108987,39.57996
Hungary,HUN,1983,2.9172534580000002,39.79675
Hungary,HUN,1991,3.36258906,32.32246
Hungary,HUN,1986,2.9493289889999996,38.7937
Hungary,HUN,1992,3.596994754,32.48295
Hungary,HUN,2002,4.339453021000001,22.31117
Hungary,HUN,1980,2.8243034689999997,39.0257
Hungary,HUN,1995,3.649964573,26.65895
Hungary,HUN,1996,3.726443329,26.954420000000002
Hungary,HUN,1997,3.902185121,25.09564
Hungary,HUN,1998,4.145214935,25.774420000000003
Hungary,HUN,1999,4.29125106,26.81863
Hungary,HUN,2000,4.121234155,26.17464
Hungary,HUN,2004,4.134554797,21.30929
Hungary,HUN,2001,4.287958583,23.24695
Hungary,HUN,2003,4.492666406000001,21.50005
Hungary,HUN,1981,2.5620057640000002,39.33583
Hungary,HUN,1994,3.9201965289999996,29.13849
Iceland,ISL,2004,2.904866045,11.42618084
India,IND,2004,1.585035842,18.58382607
Indonesia,IDN,2004,1.4779762330000001,11.39611149
Iran,IRN,2004,1.329288785,6.021882057000001
Iraq,IRQ,2004,3.042333818,17.03264618
Ireland,IRL,1951,3.488653872,2.5951
Ireland,IRL,1952,3.841675586,2.139424
Ireland,IRL,1953,3.9283745939999997,2.084519
Ireland,IRL,1954,4.59099289,2.020635
Ireland,IRL,1955,3.590967033,2.3620400000000004
Ireland,IRL,1956,5.392166314,2.63976
Ireland,IRL,1950,4.997783296000001,2.5764270000000002
Ireland,IRL,1957,3.666921583,2.4785470000000003
Ireland,IRL,1958,3.447584724,2.666456
Ireland,IRL,1959,3.422544921,2.569155
Ireland,IRL,1960,2.471961039,2.859048
Ireland,IRL,1961,3.8500601910000003,3.269393
Ireland,IRL,1967,2.9147981360000004,2.499259
Ireland,IRL,1973,2.568586869,3.622531
Ireland,IRL,1972,2.500446855,3.215841
Ireland,IRL,1971,2.75008945,3.084166
Ireland,IRL,1970,5.366489695,1.8722869999999998
Ireland,IRL,1974,3.450740195,4.256819
Ireland,IRL,1976,2.379190371,5.984446
Ireland,IRL,1966,3.0438881639999997,2.288637
Ireland,IRL,1965,7.025491869,1.793074
Ireland,IRL,1964,5.146106985,2.102345
Ireland,IRL,1963,2.760838798,2.566983
Ireland,IRL,1968,3.576103565,2.648572
Ireland,IRL,1962,3.668009533,1.8946740000000002
Ireland,IRL,1975,2.348061972,5.251976
Ireland,IRL,1969,2.693596992,1.81854
Ireland,IRL,1977,1.763686298,5.061938
Ireland,IRL,1997,4.390019628,12.51227
Ireland,IRL,1980,1.945324553,7.020132
Ireland,IRL,1981,2.329958342,7.216063
Ireland,IRL,1982,2.792513376,7.4184339999999995
Ireland,IRL,1983,2.450060129,8.555241
Ireland,IRL,1984,2.356331805,6.993085000000001
Ireland,IRL,1985,3.5512250830000003,8.168057000000001
Ireland,IRL,1979,2.9426699860000003,5.977359
Ireland,IRL,1986,3.08285553,8.401656
Ireland,IRL,1987,3.144782049,7.210889999999999
Ireland,IRL,1988,2.654646432,7.815588000000001
Ireland,IRL,1989,3.450153743,8.16873
Ireland,IRL,1990,3.0130976589999996,9.989139
Ireland,IRL,1991,4.53992088,10.1047
Ireland,IRL,1999,4.283840797,10.99975
Ireland,IRL,2004,5.3820914129999995,10.90351
Ireland,IRL,2003,3.8116982810000004,10.781930000000001
Ireland,IRL,2002,4.5890232410000005,10.937380000000001
Ireland,IRL,2001,5.227613766,12.19669
Ireland,IRL,2000,4.820789701,11.804960000000001
Ireland,IRL,1992,5.47311255,10.42875
Ireland,IRL,1998,5.934944835,13.166379999999998
Ireland,IRL,1996,5.545280732999999,11.22048
Ireland,IRL,1995,3.842788824,11.12525
Ireland,IRL,1994,3.537291775,11.02657
Ireland,IRL,1993,3.8569346839999996,9.286868
Ireland,IRL,1978,1.93182279,5.406909
Israel,ISR,1988,2.573497987,7.506436999999999
Israel,ISR,1975,1.36838005,8.390099000000001
Israel,ISR,1976,1.706332234,8.078858
Israel,ISR,1977,1.8588823019999998,7.223122999999999
Israel,ISR,1978,1.4823044730000001,6.227843
Israel,ISR,1980,2.171254745,6.553365
Israel,ISR,1983,2.248407114,6.4763910000000005
Israel,ISR,1982,1.697991559,5.661121
Israel,ISR,1984,2.188830453,5.915869
Israel,ISR,1985,2.265720284,5.948347
Israel,ISR,1987,2.750261245,6.665236999999999
Israel,ISR,1986,2.019039199,6.992752
Israel,ISR,1989,2.692762525,8.217665
Israel,ISR,1981,1.857377514,5.766298
Israel,ISR,1979,2.061655113,7.480589
Israel,ISR,1998,3.307602727,5.37284
Israel,ISR,2003,5.327654453,6.361498
Israel,ISR,1991,2.939133134,7.690311
Israel,ISR,1992,2.910121545,7.780435000000001
Israel,ISR,1993,3.0334242110000003,7.290931
Israel,ISR,1994,3.019941929,7.9711039999999995
Israel,ISR,1995,2.930055064,6.60699
Israel,ISR,1997,4.473137503999999,6.458297
Israel,ISR,1996,3.412681089,5.3847059999999995
Israel,ISR,1999,4.790627762,6.080658000000001
Israel,ISR,2001,4.876410709,6.154230999999999
Israel,ISR,2002,3.486459082,5.893611
Israel,ISR,1990,2.832065197,6.995386
Israel,ISR,2000,3.877760177,6.264348
Israel,ISR,2004,3.820842776,6.088309
Italy,ITA,1977,2.5743673730000003,5.444005000000001
Italy,ITA,1960,2.442584519,5.758146
Italy,ITA,1959,2.552818516,5.9783040000000005
Italy,ITA,1958,2.544150761,5.9408650000000005
Italy,ITA,1957,2.6148431519999997,6.252029
Italy,ITA,1955,2.7483709739999997,6.432989
Italy,ITA,1961,2.445018709,5.20988
Italy,ITA,1954,2.54490792,5.898098
Italy,ITA,1953,2.457512561,6.314083
Italy,ITA,1952,2.7609916589999997,6.215577
Italy,ITA,1975,2.436865375,4.90521
Italy,ITA,1956,2.755666715,6.47865
Italy,ITA,1962,2.577737204,5.0773209999999995
Italy,ITA,1965,2.6487365609999998,5.080476
Italy,ITA,1964,2.624588628,5.01984
Italy,ITA,1966,2.577500946,4.755507
Italy,ITA,1967,2.618677758,5.072762
Italy,ITA,1968,2.585123368,4.909084
Italy,ITA,1969,2.456812541,5.000934
Italy,ITA,1971,2.415313173,5.396069000000001
Italy,ITA,1972,2.4287358230000002,5.260768
Italy,ITA,1973,2.623371997,5.075356
Italy,ITA,1974,2.248634568,4.742774
Italy,ITA,1951,3.1053632789999996,6.741952
Italy,ITA,1976,2.424917389,4.944437000000001
Italy,ITA,1963,2.405900764,4.884308
Italy,ITA,1970,2.443265189,5.186391
Italy,ITA,1998,3.709214287,5.947945
Italy,ITA,2004,3.802960633,5.31370163
